

title,salary
名古屋/ECバックエンド開発【プログラマー】自社サービス正社員,400万円～502万円
名古屋/業務システム開発【SE】自社サービス正社員,540万円～603万円
＼経験者採用／急成長中ベンチャー企業の【WEB系開発SE】正社員,500万円～800万円
【業務アプリケーションの設計開発】初年度800万円も可能◎川崎正社員,400万円～800万円
【業務アプリケーションの設計開発】初年度800万円も可能◎東京正社員,400万円～800万円
【開発PM】直請8割◆大手クライアント多数◆年休125日正社員,600万円～900万円
【フルスタックエンジニア】プライム案件8割以上◆残業平均15H正社員,600万円～900万円
《滋賀・愛知》経験者募集！WEB系・オープン系の【SE・PG】正社員,350万円～500万円
顧客システムの【フロントエンジニア】★フルリモート正社員,400万円～500万円
顧客システムの【バックエンドエンジニア】★フルリモート正社員,400万円～500万円
【組込みエンジニア】年休127日◆フルフレックス◆福岡市正社員,400万円～780万円
《沖縄本社/正社員》【Web開発エンジニア】年休125日◆在宅OK正社員,"月給350,000円〜（一律手当含む）
※経験・スキルなどを考慮のうえ、決定します。
※試用期間3ヶ月あり（…"
メーカーの【社内SE】残業月約15h★完全週休2日★年休124日正社員,413万円～515万円
自治体向けシステムの【SE】★賞与実績年5.2ヶ月 ＜前橋勤務＞正社員,400万円～550万円
※石川限定募集※【 総合職(SE・プログラマー)】◇完全週休2日制正社員,"月給200,000円〜450,000円＋諸手当＋賞与年2回

※あなたの経験や年齢等を考慮し、支給額を決定します。
…"
※福井限定募集※【 総合職(SE・プログラマー)】◇完全週休2日制正社員,"月給200,000円〜450,000円＋諸手当＋賞与年2回

※あなたの経験や年齢等を考慮し、支給額を決定します。
…"
※富山限定募集※【 総合職(SE・プログラマー)】◇完全週休2日制正社員,"月給200,000円〜450,000円＋諸手当＋賞与年2回

※あなたの経験や年齢等を考慮し、支給額を決定します。
…"
経験を活かせる！【ソフト開発】★年休122日★フレックス制正社員,440万円～600万円
#年休125日#土日祝休み【インフラエンジニア（リーダー）】正社員,500万円～700万円
★年休125日★土日祝休み★【インフラエンジニア】リモートOK正社員,350万円～500万円
＃年休125日【SE（リーダー）】＃土日祝休み＃残業月平均11時間正社員,500万円～700万円
第二新卒/経験が浅い方も歓迎！【SE】★年休125日★土日祝休み★正社員,350万円～500万円
自社の防災システム【開発管理・技術支援】フレックスタイム制正社員,400万円～700万円
販管・会計システム開発【社内SE】基本SIerと協働★フレックス制正社員,400万円～700万円
情報科学を活用した異常検知に関する【技術研究】フレックス制正社員,400万円～700万円
【組込みソフトウェア開発】平均勤続17.3年★平均賞与6か月正社員,400万円～700万円
◇経験者大歓迎◇【ERP／CRMエンジニア】◆完休2日◆年休125日正社員,600万円～1200万円
【システムエンジニア】育成枠～PL/PM候補まで幅広く募集正社員,400万円～700万円
【SE・PG】案件選択制／AIやVRなど最先端案件有／リモート有正社員,400万円～600万円
【PG】リーダー職☆フルリモート☆年休122日☆完全週休2日制正社員,600万円～800万円
【SE】リーダー候補☆フルリモート☆土日祝休みの完全週休2日制正社員,"月給40万円〜

※固定残業代（月40時間分、9万5,300円〜）含む。超過分は別途支給します
※経験・スキル…"
エネルギー使用量監視システムの【システム設計】★年休123日★正社員,400万円～600万円
大手のプライム案件多数！【ITエンジニア（WEB・オープン系）】正社員,360万円～907万円
【社内SE】◆年休123日◆時間単位で有給取得可◆リモート相談可正社員,260万円～415万円
勉強中の方も歓迎！【ネットワークエンジニア】◆年間休日123日正社員,260万円～415万円
医療分野で活躍する【ITエンジニア】◆未経験歓迎／年休124日正社員,300万円～400万円
【プロジェクトマネージャー】◇完休2日◇フレックスタイム制正社員,520万円～720万円
AI・WEBアプリ開発の【フルスタックエンジニア】★賞与4ヶ月分正社員,518万円～825万円
【ITエンジニア】経験者◆充実の福利厚生◆業績好調により増員正社員,300万円～1200万円
◆未経験OK！【ITエンジニア】として我々と成長しませんか正社員,"月給220,000円〜800,000円
※上記はみなし残業代20時間分30,000円〜/月を含む。
超過分は別途支給します…"
ECサイトの【社内SE】★年休122日★完全週休2日★残業月20h以内正社員,450万円～650万円
【データサイエンティスト】★フレックス制★在宅勤務利用OK正社員,"月給280,030円〜

※経験、能力を考慮の上決定します
※試用期間なし"
"当たり前に""つながる""社会を支える【監視/保守】★残業月20h程度正社員",430万円～670万円
DX/AI/データ分析/開発…プロジェクトが豊富！【ITエンジニア】正社員,430万円～670万円
【社内SE】エンジニアが活躍する場面多数◎年休120日/18時退社正社員,"月給250,000円〜

試用期間あり：3か月
試用期間中の労働条件：変更なし"
【ソフトウェアエンジニア】★年間休日126日/賞与5.5ヶ月正社員,450万円～700万円
＜大阪＞【DX推進担当】転勤なし☆フレックス☆完休2日制正社員,500万円～600万円
アプリ開発など【プログラマー】フレックスタイム制／年休120日正社員,322万円～500万円
アプリ開発など【SE】フレックスタイム制／年休120日／残業月5h正社員,400万円～800万円
【PG】ヘルスケア企業向けのWEBシステム運用／保守正社員,400万円～560万円
【SE／PM】ヘルスケア企業向けのWEBシステム運用／保守正社員,480万円～640万円
経験を活かして働けます！【データアナリスト】★完全週休二日制正社員,"年俸：450万円〜750万円
月額：325,000円〜625,000円
※固定残業手当は月、45時間0分、88,637円〜170,455…"
鯖江勤務【システムエンジニア】地域課題をITで解決☆年休125日正社員追加コンテンツ,"月給280,000円〜400,000円

※経験やスキルに応じて決定します。

上記額にはみなし残業代（月40時間分、…"
石川勤務【プログラマー】☆年休125日☆土日祝休☆未経験OK◎正社員追加コンテンツ,"月給220,000円〜350,000円

※経験やスキルに応じて決定します。

上記額にはみなし残業代（月40時間分、…"
